timestamp,gesture_action,Latency,CPU Utilization
2026-06-14T13:51:05.115+08:00,Pinch gestures,0.000063,21.5494
2026-06-14T13:51:18.153+08:00,Right-click,0.000067,13.2793
2026-06-14T13:51:19.101+08:00,Launch Voice Assistant,0.000083,10.7030
2026-06-14T13:56:33.794+08:00,Cursor movement,0.000075,17.3800
2026-06-14T13:56:37.648+08:00,Left-click,0.000063,10.9225
2026-06-14T13:56:38.457+08:00,Cursor movement,0.000057,43.5561
2026-06-14T13:56:39.918+08:00,Drag and drop,0.000063,14.6535
2026-06-14T13:56:42.585+08:00,Cursor movement,0.000070,13.5612
2026-06-14T13:56:47.029+08:00,Left-click,0.000064,12.7102
2026-06-14T13:56:47.799+08:00,Cursor movement,0.000080,12.3724
2026-06-14T13:56:53.017+08:00,Launch Voice Assistant,0.000077,12.6050
2026-06-14T14:01:09.036+08:00,Right-click,0.000062,12.3799
2026-06-14T14:01:15.425+08:00,Double click,0.000079,10.6033
2026-06-14T14:01:15.937+08:00,Cursor movement,0.000074,11.0465
2026-06-14T14:01:19.842+08:00,Right-click,0.000061,10.9145
2026-06-14T14:01:22.862+08:00,Cursor movement,0.000069,10.9416
2026-06-14T14:01:24.302+08:00,Right-click,0.000062,10.1889
2026-06-14T14:01:26.495+08:00,Cursor movement,0.000076,14.5147
2026-06-14T14:01:29.913+08:00,Left-click,0.000068,13.2345
2026-06-14T14:01:30.466+08:00,Double click,0.000080,13.1206
2026-06-14T14:01:31.941+08:00,Cursor movement,0.000076,12.7815
2026-06-14T14:01:33.634+08:00,Right-click,0.000067,10.6052
2026-06-14T14:01:33.891+08:00,Cursor movement,0.000069,17.6259
2026-06-14T14:01:37.606+08:00,Double click,0.000071,10.9535
2026-06-14T14:01:44.019+08:00,Double click,0.000100,11.9741
2026-06-14T14:01:45.066+08:00,Cursor movement,0.000070,12.8347
2026-06-14T14:01:47.994+08:00,Left-click,0.000044,13.2844
2026-06-14T14:09:54.686+08:00,Drag and drop,0.000085,10.1381
2026-06-14T14:09:58.621+08:00,Double click,0.000079,12.7538
2026-06-14T14:10:00.443+08:00,Drag and drop,0.000062,13.8042
2026-06-14T14:10:06.021+08:00,Cursor movement,0.000076,11.1014
2026-06-14T14:10:06.818+08:00,Right-click,0.000062,8.7167
2026-06-14T14:10:07.073+08:00,Cursor movement,0.000070,10.4651
2026-06-14T14:10:11.601+08:00,Double click,0.000051,11.5227
2026-06-14T14:10:11.936+08:00,Cursor movement,0.000073,12.6100
2026-06-14T14:10:14.258+08:00,Double click,0.000078,10.5374
2026-06-14T14:10:15.006+08:00,Cursor movement,0.000076,14.0770
2026-06-14T14:10:15.819+08:00,Double click,0.000072,12.6082
2026-06-14T14:10:16.051+08:00,Cursor movement,0.000081,9.9567
2026-06-14T14:10:25.249+08:00,Right-click,0.000065,12.4339
2026-06-14T14:10:26.422+08:00,Double click,0.000076,13.1023
2026-06-14T14:10:27.444+08:00,Cursor movement,0.000071,12.1789
2026-06-14T14:10:41.525+08:00,Pinch gestures,0.000121,15.6967
2026-06-14T14:10:43.169+08:00,Cursor movement,0.000067,14.4197
2026-06-14T14:10:44.142+08:00,Pinch gestures,0.000064,14.1117
2026-06-14T14:10:44.189+08:00,Cursor movement,0.000052,12.5000
2026-06-14T14:10:50.465+08:00,Pinch gestures,0.000061,11.3429
2026-06-14T14:10:58.225+08:00,Double click,0.000073,10.7407
2026-06-14T14:10:59.286+08:00,Cursor movement,0.000067,9.5903
2026-06-14T14:11:04.281+08:00,Right-click,0.000064,9.6573
2026-06-14T14:11:05.241+08:00,Cursor movement,0.000078,15.1329
2026-06-14T14:11:06.060+08:00,Right-click,0.000113,14.0964
2026-06-14T14:11:06.624+08:00,Cursor movement,0.000078,10.0346
2026-06-14T14:11:07.429+08:00,Pinch gestures,0.000121,10.1591
2026-06-14T14:11:07.834+08:00,Cursor movement,0.000070,7.9710
2026-06-14T14:11:13.491+08:00,Pinch gestures,0.000056,11.7212
2026-06-14T14:11:44.966+08:00,Launch Voice Assistant,0.000071,12.5723
2026-06-14T14:13:02.685+08:00,Cursor movement,0.000077,13.3384
2026-06-14T14:13:04.318+08:00,Double click,0.000110,15.5450
2026-06-14T14:13:06.310+08:00,Cursor movement,0.000073,26.7736
2026-06-14T14:13:09.816+08:00,Left-click,0.000075,28.5319
2026-06-14T14:13:10.138+08:00,Cursor movement,0.000078,40.7738
2026-06-14T14:13:20.223+08:00,Left-click,0.000062,13.9890
2026-06-14T14:13:21.385+08:00,Double click,0.000149,19.9671
2026-06-14T14:13:23.889+08:00,Cursor movement,0.000070,16.1890
2026-06-14T14:13:25.618+08:00,Double click,0.000077,14.2126
2026-06-14T14:13:32.310+08:00,Drag and drop,0.000075,12.3854
2026-06-14T14:13:32.774+08:00,Cursor movement,0.000069,10.6918
2026-06-14T14:13:37.191+08:00,Pinch gestures,0.000080,23.6047
2026-06-14T14:13:45.546+08:00,Drag and drop,0.000068,22.5608
2026-06-14T14:13:48.134+08:00,Launch Voice Assistant,0.000103,17.8773
2026-06-14T14:21:08.873+08:00,Cursor movement,0.000048,41.6820
2026-06-14T14:21:13.420+08:00,Double click,0.000087,38.3713
2026-06-14T14:21:14.540+08:00,Cursor movement,0.000111,44.9785
2026-06-14T14:21:19.806+08:00,Right-click,0.000063,39.3560
2026-06-14T14:21:22.254+08:00,Pinch gestures,0.000063,45.7426
2026-06-14T14:24:09.925+08:00,Double click,0.000096,50.1054
2026-06-14T14:24:10.286+08:00,Cursor movement,0.000090,45.7865
2026-06-14T14:24:22.824+08:00,Pinch gestures,0.000044,44.9475
2026-06-14T14:24:41.867+08:00,Drag and drop,0.000046,40.0367
2026-06-14T14:24:42.648+08:00,Launch Voice Assistant,0.000046,54.0741
2026-06-14T14:26:14.940+08:00,Cursor movement,0.000050,48.1716
2026-06-14T14:26:20.057+08:00,Left-click,0.000114,48.2025
2026-06-14T14:26:20.501+08:00,Cursor movement,0.000193,64.9667
2026-06-14T14:26:22.197+08:00,Drag and drop,0.000083,71.0898
2026-06-14T14:26:24.724+08:00,Cursor movement,0.000143,68.0949
2026-06-14T14:26:30.498+08:00,Launch Voice Assistant,0.000120,77.7685
2026-06-14T14:27:08.560+08:00,Cursor movement,0.000052,49.0157
2026-06-14T14:27:18.476+08:00,Left-click,0.000046,47.5402
2026-06-14T14:27:19.868+08:00,Cursor movement,0.000108,79.9441
2026-06-14T14:27:22.003+08:00,Left-click,0.000049,74.2986
2026-06-14T14:27:23.087+08:00,Cursor movement,0.000093,56.5730
2026-06-14T14:27:23.996+08:00,Right-click,0.000054,45.0958
2026-06-14T14:27:25.184+08:00,Cursor movement,0.000089,56.0484
2026-06-14T14:27:26.697+08:00,Left-click,0.000051,48.8832
2026-06-14T14:27:27.239+08:00,Cursor movement,0.000096,46.2094
2026-06-14T14:29:34.168+08:00,Cursor movement,0.000079,37.0583
2026-06-14T14:29:40.067+08:00,Pinch gestures,0.000100,43.1292
2026-06-14T14:29:58.631+08:00,Drag and drop,0.000079,43.1464
2026-06-14T14:30:00.381+08:00,Launch Voice Assistant,0.000078,44.7091
2026-06-14T14:31:22.469+08:00,Cursor movement,0.000062,60.4899
2026-06-14T14:31:23.726+08:00,Double click,0.000126,65.2308
2026-06-14T14:31:25.048+08:00,Cursor movement,0.000093,65.5930
2026-06-14T14:31:28.105+08:00,Double click,0.000166,55.4886
2026-06-14T14:31:28.765+08:00,Cursor movement,0.000113,55.1777
2026-06-14T14:31:29.126+08:00,Double click,0.000055,50.8108
2026-06-14T14:31:29.834+08:00,Cursor movement,0.000095,69.8611
2026-06-14T14:31:32.352+08:00,Double click,0.000114,61.4241
2026-06-14T14:31:34.385+08:00,Cursor movement,0.000051,51.3935
2026-06-14T14:31:35.355+08:00,Double click,0.000090,74.5098
2026-06-14T14:31:38.679+08:00,Cursor movement,0.000049,55.6549
2026-06-14T14:31:39.513+08:00,Double click,0.000054,31.9347
2026-06-14T14:31:42.368+08:00,Cursor movement,0.000124,55.5706
2026-06-14T15:45:23.399+08:00,Cursor movement,0.000078,41.4484
2026-06-26T16:31:44.011+08:00,Cursor movement,0.000082,21.2619
2026-06-26T16:31:48.295+08:00,Launch Voice Assistant,0.000067,24.3299
2026-06-27T16:36:05.626+08:00,Launch Voice Assistant,0.000076,13.5039
2026-06-27T16:39:35.106+08:00,Cursor movement,0.000073,22.2046
2026-06-27T16:39:38.713+08:00,Launch Voice Assistant,0.000066,16.6489
2026-06-27T16:40:47.788+08:00,Drag and drop,0.000065,18.1693
2026-06-27T16:40:56.144+08:00,Cursor movement,0.000079,18.2866
2026-06-27T16:40:56.547+08:00,Left-click,0.000068,19.1589
2026-06-27T16:40:57.682+08:00,Cursor movement,0.000076,16.3976
2026-06-27T16:40:58.607+08:00,Left-click,0.000065,12.9032
2026-06-27T16:40:59.329+08:00,Cursor movement,0.000053,16.3347
2026-06-27T16:41:00.077+08:00,Right-click,0.000075,17.0732
2026-06-27T16:41:00.807+08:00,Cursor movement,0.000078,11.1860
2026-06-27T16:41:01.427+08:00,Pinch gestures,0.000069,9.4787
2026-06-27T16:41:02.627+08:00,Drag and drop,0.000072,11.4609
2026-06-27T16:41:04.009+08:00,Cursor movement,0.000072,13.9045
2026-06-27T16:41:06.268+08:00,Left-click,0.000063,11.6804
2026-06-27T16:41:15.273+08:00,Zoom gestures,0.000128,14.4698
2026-06-27T16:41:17.131+08:00,Right-click,0.000122,12.2310
2026-06-27T16:41:21.187+08:00,Pinch gestures,0.000072,12.4313
2026-06-27T16:41:30.445+08:00,Cursor movement,0.000070,13.9456
2026-06-27T16:41:34.859+08:00,Left-click,0.000066,14.1786
2026-06-27T16:41:37.102+08:00,Cursor movement,0.000081,14.1427
2026-06-27T16:41:40.166+08:00,Left-click,0.000066,14.1270
2026-06-28T13:22:23.132+08:00,Cursor movement,0.000077,18.5472
2026-06-28T13:23:20.039+08:00,Cursor movement,0.000071,17.6127
2026-06-28T13:23:21.980+08:00,Launch Voice Assistant,0.000084,15.1576
2026-07-06T22:53:44.676+08:00,Right-click,0.000145,31.6781
2026-07-06T22:53:45.153+08:00,Drag and drop,0.000094,22.2689
2026-07-06T22:53:45.687+08:00,Pinch gestures,0.000143,22.4044
2026-07-06T22:53:46.800+08:00,Drag and drop,0.000073,24.0000
2026-07-06T22:54:11.842+08:00,Cursor movement,0.000081,21.4999
2026-07-06T22:54:33.881+08:00,Drag and drop,0.000047,19.7915
2026-07-06T22:54:36.010+08:00,Cursor movement,0.000051,28.6818
2026-07-06T23:00:27.128+08:00,Drag and drop,0.000069,30.7317
2026-07-06T23:00:28.864+08:00,Cursor movement,0.000078,19.1874
2026-07-06T23:00:29.995+08:00,Left-click,0.000080,22.4700
2026-07-06T23:00:31.936+08:00,Drag and drop,0.000120,28.6427
2026-07-06T23:01:48.315+08:00,Right-click,0.000063,26.0585
2026-07-06T23:02:42.207+08:00,Right-click,0.000044,36.3548
2026-07-07T12:16:10.154+08:00,Cursor movement,0.000069,17.9525
2026-07-07T12:43:27.618+08:00,Cursor movement,0.000079,16.9791
2026-07-07T12:43:31.813+08:00,Left-click,0.000069,13.8419
2026-07-07T12:43:32.412+08:00,Cursor movement,0.000078,20.5980
2026-07-07T12:43:38.480+08:00,Drag and drop,0.000062,14.1737
2026-07-07T12:43:43.584+08:00,Cursor movement,0.000073,15.1904
2026-07-07T12:43:44.701+08:00,Left-click,0.000068,15.5594
2026-07-07T12:43:46.165+08:00,Cursor movement,0.000084,15.7825
2026-07-07T12:43:47.522+08:00,Drag and drop,0.000080,14.4397
2026-07-07T12:48:33.528+08:00,Cursor movement,0.000070,12.3311
2026-07-07T12:48:34.917+08:00,Drag and drop,0.000070,11.2209
2026-07-07T12:48:40.589+08:00,Cursor movement,0.000072,17.3756
2026-07-07T12:48:43.306+08:00,Drag and drop,0.000067,12.2889
2026-07-07T13:06:58.757+08:00,Cursor movement,0.000075,10.7544
2026-07-07T13:07:01.074+08:00,Double click,0.000073,18.9074
2026-07-07T13:07:01.769+08:00,Cursor movement,0.000052,30.4225
2026-07-07T13:07:05.066+08:00,Left-click,0.000081,12.0532
2026-07-07T13:07:05.798+08:00,Cursor movement,0.000090,17.2973
2026-07-07T13:07:10.729+08:00,Left-click,0.000063,13.9929
2026-07-07T13:25:31.501+08:00,Launch Voice Assistant,0.000065,10.8761
2026-07-07T13:26:03.220+08:00,Launch Voice Assistant,0.000071,12.7114
2026-07-07T13:33:09.756+08:00,Cursor movement,0.000071,11.8841
2026-07-07T13:33:12.366+08:00,Pinch gestures,0.000063,20.7154
2026-07-07T13:33:18.721+08:00,Cursor movement,0.000070,22.4839
2026-07-07T13:33:25.633+08:00,Left-click,0.000078,21.2530
2026-07-07T13:33:27.375+08:00,Cursor movement,0.000077,16.7879
2026-07-07T13:33:29.821+08:00,Double click,0.000073,16.2109
2026-07-07T13:33:30.449+08:00,Cursor movement,0.000057,20.3101
2026-07-07T13:33:30.875+08:00,Double click,0.000085,13.0926
2026-07-07T13:33:31.408+08:00,Cursor movement,0.000090,20.1117
2026-07-07T13:33:31.876+08:00,Left-click,0.000063,10.8108
2026-07-07T13:33:32.573+08:00,Cursor movement,0.000085,14.1243
2026-07-07T13:33:38.573+08:00,Pinch gestures,0.000061,15.8697
2026-07-07T13:33:42.653+08:00,Cursor movement,0.000076,20.3748
2026-07-07T13:33:43.507+08:00,Left-click,0.000064,25.8877
2026-07-07T13:33:48.706+08:00,Launch Voice Assistant,0.000064,15.2981
2026-07-07T13:37:09.320+08:00,Cursor movement,0.000071,13.0698
2026-07-07T13:37:31.387+08:00,Left-click,0.000062,13.3054
2026-07-07T13:37:31.786+08:00,Cursor movement,0.000085,35.4680
2026-07-07T13:37:36.388+08:00,Left-click,0.000080,13.2263
2026-07-07T13:37:37.063+08:00,Cursor movement,0.000057,33.5277
2026-07-07T13:37:41.547+08:00,Left-click,0.000063,13.3884
2026-07-07T13:37:48.983+08:00,Cursor movement,0.000146,12.3350
2026-07-07T13:38:03.143+08:00,Zoom gestures,0.000123,13.8419
2026-07-07T13:38:04.130+08:00,Right-click,0.000114,8.8206
2026-07-07T13:38:14.585+08:00,Pinch gestures,0.000063,17.3824
2026-07-07T13:38:17.170+08:00,Right-click,0.000067,19.5552
2026-07-07T13:38:18.639+08:00,Pinch gestures,0.000083,13.9799
2026-07-07T13:38:56.794+08:00,Cursor movement,0.000090,13.7604
2026-07-07T13:39:15.931+08:00,Right-click,0.000061,13.4263
2026-07-07T13:39:17.108+08:00,Cursor movement,0.000076,9.7315
2026-07-07T13:39:21.819+08:00,Right-click,0.000068,11.2186
2026-07-07T13:39:24.257+08:00,Cursor movement,0.000072,9.8512
2026-07-07T13:39:25.588+08:00,Left-click,0.000063,15.4797
2026-07-07T13:39:26.535+08:00,Cursor movement,0.000075,27.5974
2026-07-07T13:39:28.264+08:00,Drag and drop,0.000068,16.6667
2026-07-07T14:39:53.697+08:00,Cursor movement,0.000046,21.1217
2026-07-07T14:39:56.628+08:00,Left-click,0.000087,30.0706
2026-07-07T14:39:57.375+08:00,Cursor movement,0.000084,31.1111
2026-07-07T14:39:58.681+08:00,Right-click,0.000066,21.9157
2026-07-07T14:39:59.455+08:00,Cursor movement,0.000116,34.5833
2026-07-07T14:40:00.820+08:00,Left-click,0.000044,29.8720
2026-07-07T14:40:01.327+08:00,Cursor movement,0.000109,23.2283
2026-07-07T14:40:01.965+08:00,Left-click,0.000066,20.7831
2026-07-07T14:40:05.628+08:00,Pinch gestures,0.000044,32.2164
2026-07-07T14:40:18.493+08:00,Launch Voice Assistant,0.000075,26.5337
2026-07-07T15:20:12.750+08:00,Cursor movement,0.000102,27.2959
2026-07-07T15:20:17.096+08:00,Left-click,0.000089,29.0495
2026-07-07T15:20:17.803+08:00,Cursor movement,0.000051,25.0689
2026-07-07T15:20:18.978+08:00,Left-click,0.000052,16.7780
2026-07-07T15:20:19.889+08:00,Cursor movement,0.000093,27.6596
2026-07-07T15:20:22.921+08:00,Pinch gestures,0.000051,35.1775
2026-07-07T15:20:35.494+08:00,Launch Voice Assistant,0.000082,30.2272
2026-07-07T15:23:04.437+08:00,Cursor movement,0.000055,31.0562
2026-07-07T15:23:06.985+08:00,Pinch gestures,0.000083,33.9157
2026-07-07T15:23:14.247+08:00,Launch Voice Assistant,0.000065,44.5716
2026-07-07T15:24:23.592+08:00,Cursor movement,0.000064,41.6095
2026-07-07T15:24:25.147+08:00,Left-click,0.000090,57.1869
2026-07-07T15:24:25.853+08:00,Cursor movement,0.000056,43.5971
2026-07-07T15:24:27.293+08:00,Left-click,0.000072,32.5866
2026-07-07T15:24:28.122+08:00,Cursor movement,0.000096,39.5294
2026-07-07T15:24:29.357+08:00,Right-click,0.000094,58.8967
2026-07-07T15:24:30.275+08:00,Cursor movement,0.000106,57.6963
2026-07-07T15:24:33.935+08:00,Launch Voice Assistant,0.000119,54.2359
2026-07-07T15:31:49.021+08:00,Cursor movement,0.000082,19.0108
2026-07-07T15:31:52.946+08:00,Left-click,0.000101,17.9392
2026-07-07T15:31:53.714+08:00,Cursor movement,0.000050,46.3079
2026-07-07T15:31:55.449+08:00,Launch Voice Assistant,0.000077,22.9654
2026-07-07T15:37:40.630+08:00,Cursor movement,0.000107,17.5592
2026-07-07T15:37:52.418+08:00,Left-click,0.000064,19.5325
2026-07-07T15:37:53.136+08:00,Cursor movement,0.000082,19.0411
2026-07-07T15:37:54.071+08:00,Left-click,0.000073,24.3020
2026-07-07T15:37:55.118+08:00,Cursor movement,0.000120,24.0187
2026-07-07T15:37:56.703+08:00,Right-click,0.000069,26.7399
2026-07-07T15:37:58.419+08:00,Cursor movement,0.000073,22.7582
2026-07-07T15:38:06.162+08:00,Pinch gestures,0.000087,18.0919
2026-07-07T15:38:47.678+08:00,Cursor movement,0.000084,19.0094
2026-07-07T15:38:49.642+08:00,Left-click,0.000085,30.4091
2026-07-07T15:38:50.021+08:00,Cursor movement,0.000061,19.5767
2026-07-07T15:38:54.901+08:00,Pinch gestures,0.000073,15.5365
2026-07-07T15:47:36.727+08:00,Cursor movement,0.000104,17.5000
2026-07-07T15:48:01.640+08:00,Drag and drop,0.000068,26.4051
2026-07-07T15:51:53.824+08:00,Cursor movement,0.000076,16.0031
2026-07-07T15:52:04.423+08:00,Drag and drop,0.000065,18.3119
2026-07-07T15:52:06.076+08:00,Cursor movement,0.000081,15.7336
2026-07-07T15:54:58.969+08:00,Cursor movement,0.000075,17.0729
2026-07-07T15:55:03.524+08:00,Left-click,0.000103,22.1012
2026-07-07T15:55:04.221+08:00,Cursor movement,0.000077,27.8008
2026-07-07T15:55:04.955+08:00,Right-click,0.000069,25.5405
2026-07-07T15:55:05.755+08:00,Cursor movement,0.000100,15.3941
2026-07-07T15:55:06.365+08:00,Drag and drop,0.000068,16.9872
2026-07-07T15:55:08.756+08:00,Cursor movement,0.000100,31.2016
2026-07-07T15:55:14.943+08:00,Pinch gestures,0.000095,22.1890
2026-07-07T15:55:28.475+08:00,Launch Voice Assistant,0.000073,20.6406
2026-07-07T15:55:50.675+08:00,Cursor movement,0.000080,16.1302
2026-07-07T15:55:56.574+08:00,Left-click,0.000077,17.2158
2026-07-07T15:55:57.310+08:00,Cursor movement,0.000092,18.4246
2026-07-07T15:56:08.633+08:00,Left-click,0.000082,17.3413
2026-07-07T15:56:24.659+08:00,Cursor movement,0.000106,17.1609
2026-07-07T15:56:29.853+08:00,Left-click,0.000064,18.9381
2026-07-07T15:56:30.474+08:00,Cursor movement,0.000080,19.7802
2026-07-07T15:56:30.999+08:00,Right-click,0.000071,29.4991
2026-07-07T15:56:31.661+08:00,Cursor movement,0.000053,17.5439
2026-07-07T15:56:32.436+08:00,Drag and drop,0.000072,15.5303
2026-07-07T15:56:34.517+08:00,Cursor movement,0.000074,17.2414
2026-07-07T15:56:36.846+08:00,Left-click,0.000077,19.6037
2026-07-07T16:35:41.140+08:00,Launch Voice Assistant,0.000047,29.1125
2026-07-07T16:47:05.858+08:00,Launch Voice Assistant,0.000062,27.8423
2026-07-07T16:52:18.033+08:00,Cursor movement,0.000077,28.3280
2026-07-07T16:52:20.737+08:00,Left-click,0.000047,30.7445
2026-07-07T16:52:21.564+08:00,Cursor movement,0.000114,45.2409
2026-07-07T16:52:22.768+08:00,Left-click,0.000083,39.6761
2026-07-07T16:52:23.551+08:00,Cursor movement,0.000070,36.2301
2026-07-07T16:52:25.268+08:00,Pinch gestures,0.000084,28.6201
2026-07-07T16:52:50.655+08:00,Launch Voice Assistant,0.000095,31.2869
2026-07-07T16:56:52.967+08:00,Cursor movement,0.000096,19.8954
2026-07-07T16:57:05.426+08:00,Pinch gestures,0.000064,20.6235
2026-07-07T16:57:13.075+08:00,Cursor movement,0.000143,23.2691
2026-07-07T16:57:15.116+08:00,Left-click,0.000085,20.6334
2026-07-07T16:57:15.741+08:00,Cursor movement,0.000079,12.4601
2026-07-07T16:57:16.352+08:00,Right-click,0.000080,16.9059
2026-07-07T16:57:17.116+08:00,Cursor movement,0.000080,15.5894
2026-07-07T16:57:52.483+08:00,Left-click,0.000065,16.9973
2026-07-07T16:57:53.036+08:00,Cursor movement,0.000078,24.2160
2026-07-07T16:57:55.532+08:00,Left-click,0.000065,17.2684
2026-07-07T16:58:10.413+08:00,Cursor movement,0.000072,16.6797
2026-07-07T16:58:17.876+08:00,Pinch gestures,0.000077,26.9046
2026-07-07T16:58:19.360+08:00,Cursor movement,0.000094,27.9633
2026-07-07T16:58:19.832+08:00,Left-click,0.000068,22.1532
2026-07-07T16:58:20.506+08:00,Cursor movement,0.000051,19.6816
2026-07-07T16:58:20.923+08:00,Right-click,0.000070,17.8922
2026-07-07T16:58:21.556+08:00,Cursor movement,0.000080,18.3230
2026-07-07T16:58:25.284+08:00,Left-click,0.000082,18.3908
2026-07-07T17:30:45.044+08:00,Cursor movement,0.000093,29.2085
2026-07-07T17:30:50.265+08:00,Left-click,0.000177,27.7252
2026-07-07T17:30:51.141+08:00,Cursor movement,0.000102,41.1897
2026-07-07T17:30:53.761+08:00,Left-click,0.000086,39.3200
2026-07-07T17:30:54.367+08:00,Cursor movement,0.000052,53.2488
2026-07-07T17:30:56.676+08:00,Pinch gestures,0.000080,27.3649
2026-07-07T17:31:26.070+08:00,Launch Voice Assistant,0.000072,30.8435
2026-07-07T17:37:45.907+08:00,Cursor movement,0.000084,18.0180
2026-07-07T17:37:57.946+08:00,Pinch gestures,0.000084,21.3370
2026-07-07T17:38:04.123+08:00,Cursor movement,0.000079,25.9428
2026-07-07T17:38:11.915+08:00,Left-click,0.000072,22.1504
2026-07-07T17:38:12.388+08:00,Cursor movement,0.000080,33.5443
2026-07-07T17:38:15.477+08:00,Left-click,0.000045,24.9371
2026-07-07T17:38:16.136+08:00,Cursor movement,0.000087,47.1893
2026-07-07T17:38:20.104+08:00,Pinch gestures,0.000073,19.0732
2026-07-07T17:38:35.732+08:00,Cursor movement,0.000077,19.3785
2026-07-07T17:38:58.624+08:00,Left-click,0.000065,19.3877
2026-07-07T17:38:59.008+08:00,Cursor movement,0.000106,30.8642
2026-07-07T17:39:03.797+08:00,Left-click,0.000053,27.6876
2026-07-07T17:39:13.610+08:00,Cursor movement,0.000084,17.4094
2026-07-07T17:39:17.694+08:00,Left-click,0.000085,22.9454
2026-07-07T17:39:18.248+08:00,Cursor movement,0.000080,16.5202
2026-07-07T17:39:18.728+08:00,Right-click,0.000063,17.2414
2026-07-07T17:39:19.321+08:00,Cursor movement,0.000075,16.9435
2026-07-07T17:39:20.703+08:00,Double click,0.000087,16.8675
2026-07-07T17:39:22.043+08:00,Drag and drop,0.000063,18.9306
2026-07-07T17:39:23.758+08:00,Cursor movement,0.000071,19.8193
2026-07-07T17:39:27.340+08:00,Left-click,0.000073,26.5312
2026-07-07T18:10:41.970+08:00,Cursor movement,0.000085,30.6131
2026-07-07T18:10:53.722+08:00,Left-click,0.000107,27.8628
2026-07-07T18:10:54.250+08:00,Cursor movement,0.000082,27.5472
2026-07-07T18:10:54.800+08:00,Right-click,0.000142,42.4710
2026-07-07T18:10:55.190+08:00,Cursor movement,0.000080,31.0078
2026-07-07T18:10:55.601+08:00,Double click,0.000097,36.0775
2026-07-07T18:10:56.505+08:00,Drag and drop,0.000123,28.8986
2026-07-07T18:10:58.849+08:00,Cursor movement,0.000049,25.9735
2026-07-07T18:11:03.160+08:00,Left-click,0.000072,30.7640
2026-07-07T18:11:03.787+08:00,Cursor movement,0.000106,52.0570
2026-07-07T18:11:08.653+08:00,Pinch gestures,0.000080,35.9148
2026-07-07T18:11:52.907+08:00,Cursor movement,0.000083,28.8420
2026-07-07T18:11:55.662+08:00,Left-click,0.000071,29.5918
2026-07-07T18:11:56.226+08:00,Cursor movement,0.000087,28.1961
2026-07-07T18:12:05.835+08:00,Left-click,0.000081,27.6140
2026-07-07T18:12:16.764+08:00,Cursor movement,0.000089,26.9843
2026-07-07T18:12:19.821+08:00,Left-click,0.000089,30.1935
2026-07-07T18:12:20.218+08:00,Cursor movement,0.000081,26.7157
2026-07-07T18:12:20.815+08:00,Right-click,0.000071,27.4510
2026-07-07T18:12:21.243+08:00,Cursor movement,0.000078,22.8833
2026-07-07T18:12:21.884+08:00,Double click,0.000094,23.9695
2026-07-07T18:12:22.348+08:00,Cursor movement,0.000089,28.8382
2026-07-07T18:12:24.107+08:00,Drag and drop,0.000074,26.1376
2026-07-07T18:20:00.551+08:00,Cursor movement,0.000073,28.2222
2026-07-07T18:20:15.506+08:00,Left-click,0.000080,31.8941
2026-07-07T18:20:15.847+08:00,Cursor movement,0.000088,26.1765
2026-07-07T18:20:16.688+08:00,Right-click,0.000075,24.8528
2026-07-07T18:20:17.532+08:00,Cursor movement,0.000087,21.8605
2026-07-07T18:20:17.888+08:00,Double click,0.000078,29.9191
2026-07-07T18:20:18.614+08:00,Cursor movement,0.000095,24.8634
2026-07-07T18:20:18.936+08:00,Drag and drop,0.000046,31.0559
2026-07-07T18:20:29.360+08:00,Pinch gestures,0.000090,30.9601
2026-07-07T18:20:54.608+08:00,Cursor movement,0.000086,30.5148
2026-07-07T18:20:58.167+08:00,Left-click,0.000067,28.4271
2026-07-07T18:20:58.750+08:00,Cursor movement,0.000080,29.4807
2026-07-07T18:21:06.118+08:00,Left-click,0.000082,29.1694
2026-07-07T18:21:07.375+08:00,Cursor movement,0.000092,23.7354
2026-07-07T18:21:08.362+08:00,Left-click,0.000079,26.9497
2026-07-07T18:21:18.392+08:00,Cursor movement,0.000110,29.2921
2026-07-07T18:21:25.189+08:00,Left-click,0.000067,28.2143
2026-07-07T18:21:26.126+08:00,Right-click,0.000070,23.6287
2026-07-07T18:21:26.895+08:00,Cursor movement,0.000106,24.8724
2026-07-07T18:21:27.404+08:00,Double click,0.000108,28.2946
2026-07-07T18:21:28.184+08:00,Cursor movement,0.000087,24.9383
2026-07-07T18:21:48.054+08:00,Launch Voice Assistant,0.000083,27.8193
2026-07-07T18:28:00.067+08:00,Cursor movement,0.000091,28.3250
2026-07-07T18:28:04.309+08:00,Left-click,0.000083,34.5064
2026-07-07T18:28:05.001+08:00,Cursor movement,0.000082,29.1725
2026-07-07T18:28:05.656+08:00,Right-click,0.000118,28.0488
2026-07-07T18:28:06.238+08:00,Cursor movement,0.000088,29.5492
2026-07-07T18:28:06.560+08:00,Double click,0.000076,31.1927
2026-07-07T18:28:07.333+08:00,Drag and drop,0.000162,25.5076
2026-07-07T18:28:21.244+08:00,Pinch gestures,0.000084,38.4397
2026-07-07T18:28:53.780+08:00,Cursor movement,0.000075,28.6356
2026-07-07T18:28:56.462+08:00,Left-click,0.000053,30.3986
2026-07-07T18:28:57.156+08:00,Cursor movement,0.000096,42.6966
2026-07-07T18:28:59.768+08:00,Left-click,0.000087,30.9937
